RewardId,ItemGameMode,ItemType,ItemId,ItemSubId,ItemGrade,ItemTag,PaidAmount,FreeAmount
rw_channel_instagram,0,Gem,0,0,0,,,
rw_rank_tier_expert,0,Gem,0,0,0,,,
rw_rank_tier_expert,Main,SpellBook,0,0,0,,,
rw_rank_tier_expert,Main,CardTicket,1,0,0,,,
rw_rank_tier_pro,0,Gem,0,0,0,,,
rw_rank_tier_pro,Main,SpellBook,0,0,0,,,
rw_rank_tier_pro,0,ChallengeExTicket,0,0,0,,,
rw_rank_tier_pro,0,PrismKey,0,0,0,,,
rw_rank_tier_master,0,Gem,0,0,0,,,
rw_rank_tier_master,Main,SpellBook,0,0,0,,,
rw_rank_tier_master,0,ChallengeExTicket,0,0,0,,,
rw_rank_tier_master,0,PrismKey,0,0,0,,,
rw_rank_tier_god,0,Gem,0,0,0,,,
rw_rank_tier_god,Main,SpellBook,0,0,0,,,
rw_rank_tier_god,0,ChallengeExTicket,0,0,0,,,
rw_rank_tier_god,0,PrismKey,0,0,0,,,
rw_rank_tier_super_god,0,Gem,0,0,0,,,
rw_rank_tier_super_god,Main,SpellBook,0,0,0,,,
rw_rank_tier_super_god,0,ChallengeExTicket,0,0,0,,,
rw_rank_tier_super_god,0,PrismKey,0,0,0,,,
rw_rank_tier_singularity,0,Gem,0,0,0,,,
rw_rank_tier_singularity,Main,SpellBook,0,0,0,,,
rw_rank_tier_singularity,0,ChallengeExTicket,0,0,0,,,
rw_rank_tier_singularity,0,PrismKey,0,0,0,,,
rw_licence_1,0,Gem,0,0,0,,,
rw_licence_2,0,Gem,0,0,0,,,
rw_licence_3,0,Gem,0,0,0,,,
rw_licence_4,0,Gem,0,0,0,,,
rw_licence_5,0,Gem,0,0,0,,,
rw_licence_6,0,Gem,0,0,0,,,
rw_licence_7,0,Gem,0,0,0,,,
rw_licence_8,0,Gem,0,0,0,,,
rw_licence_9,0,Gem,0,0,0,,,
rw_licence_10,0,Gem,0,0,0,,,
rw_licence_11,0,Gem,0,0,0,,,
rw_licence_12,0,Gem,0,0,0,,,
rw_licence_13,0,Gem,0,0,0,,,
rw_licence_14,0,Gem,0,0,0,,,
rw_licence_15,0,Gem,0,0,0,,,
rw_licence_16,0,Gem,0,0,0,,,
rw_licence_17,0,Gem,0,0,0,,,
rw_licence_18,0,Gem,0,0,0,,,
rw_licence_19,0,Gem,0,0,0,,,
rw_licence_20,0,Gem,0,0,0,,,
rw_licence_21,0,Gem,0,0,0,,,
rw_licence_22,0,Gem,0,0,0,,,
rw_licence_23,0,Gem,0,0,0,,,
rw_licence_24,0,Gem,0,0,0,,,
rw_licence_25,0,Gem,0,0,0,,,
rw_licence_26,0,Gem,0,0,0,,,
rw_licence_27,0,Gem,0,0,0,,,
rw_licence_28,0,Gem,0,0,0,,,
rw_licence_29,0,Gem,0,0,0,,,
rw_licence_30,0,Gem,0,0,0,,,
rw_licence_31,0,Gem,0,0,0,,,
rw_licence_32,0,Gem,0,0,0,,,
rw_licence_33,0,Gem,0,0,0,,,
rw_licence_34,0,Gem,0,0,0,,,
rw_licence_35,0,Gem,0,0,0,,,
rw_licence_36,0,Gem,0,0,0,,,
rw_licence_37,0,Gem,0,0,0,,,
rw_licence_38,0,Gem,0,0,0,,,
rw_licence_39,0,Gem,0,0,0,,,
rw_licence_40,0,Gem,0,0,0,,,
rw_licence_41,0,Gem,0,0,0,,,
rw_licence_42,0,Gem,0,0,0,,,
rw_licence_43,0,Gem,0,0,0,,,
rw_licence_44,0,Gem,0,0,0,,,
rw_licence_45,0,Gem,0,0,0,,,
rw_licence_46,0,Gem,0,0,0,,,
rw_licence_47,0,Gem,0,0,0,,,
rw_licence_48,0,Gem,0,0,0,,,
rw_licence_49,0,Gem,0,0,0,,,
rw_licence_50,0,Gem,0,0,0,,,
rw_licence_51,0,Gem,0,0,0,,,
rw_licence_52,0,Gem,0,0,0,,,
rw_licence_53,0,Gem,0,0,0,,,
rw_licence_54,0,Gem,0,0,0,,,
rw_licence_55,0,Gem,0,0,0,,,
rw_licence_56,0,Gem,0,0,0,,,
rw_licence_57,0,Gem,0,0,0,,,
rw_licence_58,0,Gem,0,0,0,,,
rw_licence_59,0,Gem,0,0,0,,,
rw_licence_60,0,Gem,0,0,0,,,
rw_licence_61,0,Gem,0,0,0,,,
rw_licence_62,0,Gem,0,0,0,,,
rw_licence_63,0,Gem,0,0,0,,,
rw_licence_64,0,Gem,0,0,0,,,
rw_licence_65,0,Gem,0,0,0,,,
rw_licence_66,0,Gem,0,0,0,,,
rw_licence_67,0,Gem,0,0,0,,,
rw_licence_68,0,Gem,0,0,0,,,
rw_licence_69,0,Gem,0,0,0,,,
rw_licence_70,0,Gem,0,0,0,,,
rw_licence_71,0,Gem,0,0,0,,,
rw_licence_72,0,Gem,0,0,0,,,
rw_licence_73,0,Gem,0,0,0,,,
rw_licence_74,0,Gem,0,0,0,,,
rw_licence_75,0,Gem,0,0,0,,,
rw_licence_76,0,Gem,0,0,0,,,
rw_licence_77,0,Gem,0,0,0,,,
rw_licence_78,0,Gem,0,0,0,,,
rw_licence_79,0,Gem,0,0,0,,,
rw_licence_80,0,Gem,0,0,0,,,
rw_licence_81,0,Gem,0,0,0,,,
rw_licence_82,0,Gem,0,0,0,,,
rw_licence_83,0,Gem,0,0,0,,,
rw_licence_84,0,Gem,0,0,0,,,
rw_licence_85,0,Gem,0,0,0,,,
rw_licence_86,0,Gem,0,0,0,,,
rw_licence_87,0,Gem,0,0,0,,,
rw_licence_88,0,Gem,0,0,0,,,
rw_licence_89,0,Gem,0,0,0,,,
rw_licence_90,0,Gem,0,0,0,,,
rw_licence_91,0,Gem,0,0,0,,,
rw_licence_92,0,Gem,0,0,0,,,
rw_licence_93,0,Gem,0,0,0,,,
rw_licence_94,0,Gem,0,0,0,,,
rw_licence_95,0,Gem,0,0,0,,,
rw_licence_96,0,Gem,0,0,0,,,
rw_licence_97,0,Gem,0,0,0,,,
rw_licence_98,0,Gem,0,0,0,,,
rw_licence_99,0,Gem,0,0,0,,,
rw_licence_100,0,Gem,0,0,0,,,
rw_licence_101,0,Gem,0,0,0,,,
rw_licence_102,0,Gem,0,0,0,,,
rw_licence_103,0,Gem,0,0,0,,,
rw_licence_104,0,Gem,0,0,0,,,
rw_licence_105,0,Gem,0,0,0,,,
rw_licence_106,0,Gem,0,0,0,,,
rw_licence_107,0,Gem,0,0,0,,,
rw_licence_108,0,Gem,0,0,0,,,
rw_licence_109,0,Gem,0,0,0,,,
rw_licence_110,0,Gem,0,0,0,,,
rw_licence_111,0,Gem,0,0,0,,,
rw_licence_112,0,Gem,0,0,0,,,
rw_licence_113,0,Gem,0,0,0,,,
rw_licence_114,0,Gem,0,0,0,,,
rw_licence_115,0,Gem,0,0,0,,,
rw_licence_116,0,Gem,0,0,0,,,
rw_licence_117,0,Gem,0,0,0,,,
rw_licence_118,0,Gem,0,0,0,,,
rw_licence_119,0,Gem,0,0,0,,,
rw_licence_120,0,Gem,0,0,0,,,
rw_licence_121,0,Gem,0,0,0,,,
rw_licence_122,0,Gem,0,0,0,,,
rw_licence_123,0,Gem,0,0,0,,,
rw_licence_124,0,Gem,0,0,0,,,
rw_licence_125,0,Gem,0,0,0,,,
rw_licence_126,0,Gem,0,0,0,,,
rw_licence_127,0,Gem,0,0,0,,,
rw_licence_128,0,Gem,0,0,0,,,
rw_licence_129,0,Gem,0,0,0,,,
rw_licence_130,0,Gem,0,0,0,,,
rw_licence_131,0,Gem,0,0,0,,,
rw_licence_132,0,Gem,0,0,0,,,
rw_licence_133,0,Gem,0,0,0,,,
rw_licence_134,0,Gem,0,0,0,,,
rw_licence_135,0,Gem,0,0,0,,,
rw_licence_136,0,Gem,0,0,0,,,
rw_licence_137,0,Gem,0,0,0,,,
rw_licence_138,0,Gem,0,0,0,,,
rw_licence_139,0,Gem,0,0,0,,,
rw_licence_140,0,Gem,0,0,0,,,
rw_licence_141,0,Gem,0,0,0,,,
rw_licence_142,0,Gem,0,0,0,,,
rw_licence_143,0,Gem,0,0,0,,,
rw_licence_144,0,Gem,0,0,0,,,
rw_licence_145,0,Gem,0,0,0,,,
rw_licence_146,0,Gem,0,0,0,,,
rw_licence_147,0,Gem,0,0,0,,,
rw_licence_148,0,Gem,0,0,0,,,
rw_licence_149,0,Gem,0,0,0,,,
rw_licence_150,0,Gem,0,0,0,,,
rw_licence_151,0,Gem,0,0,0,,,
rw_licence_152,0,Gem,0,0,0,,,
rw_licence_153,0,Gem,0,0,0,,,
rw_licence_154,0,Gem,0,0,0,,,
rw_licence_155,0,Gem,0,0,0,,,
rw_licence_156,0,Gem,0,0,0,,,
rw_licence_157,0,Gem,0,0,0,,,
rw_licence_158,0,Gem,0,0,0,,,
rw_licence_159,0,Gem,0,0,0,,,
rw_licence_160,0,Gem,0,0,0,,,
rw_licence_161,0,Gem,0,0,0,,,
rw_licence_162,0,Gem,0,0,0,,,
rw_licence_163,0,Gem,0,0,0,,,
rw_licence_164,0,Gem,0,0,0,,,
rw_licence_165,0,Gem,0,0,0,,,
rw_licence_166,0,Gem,0,0,0,,,
rw_licence_167,0,Gem,0,0,0,,,
rw_licence_168,0,Gem,0,0,0,,,
rw_licence_169,0,Gem,0,0,0,,,
rw_licence_170,0,Gem,0,0,0,,,
rw_licence_171,0,Gem,0,0,0,,,
rw_licence_172,0,Gem,0,0,0,,,
rw_licence_173,0,Gem,0,0,0,,,
rw_licence_174,0,Gem,0,0,0,,,
rw_licence_175,0,Gem,0,0,0,,,
rw_licence_176,0,Gem,0,0,0,,,
rw_licence_177,0,Gem,0,0,0,,,
rw_licence_178,0,Gem,0,0,0,,,
rw_licence_179,0,Gem,0,0,0,,,
rw_licence_180,0,Gem,0,0,0,,,
rw_licence_181,0,Gem,0,0,0,,,
rw_licence_182,0,Gem,0,0,0,,,
rw_licence_183,0,Gem,0,0,0,,,
rw_licence_184,0,Gem,0,0,0,,,
rw_licence_185,0,Gem,0,0,0,,,
rw_licence_186,0,Gem,0,0,0,,,
rw_licence_187,0,Gem,0,0,0,,,
rw_licence_188,0,Gem,0,0,0,,,
rw_licence_189,0,Gem,0,0,0,,,
rw_licence_190,0,Gem,0,0,0,,,
rw_licence_1,Main,SpellBook,0,0,0,,,
rw_licence_2,Main,Gacha,0,0,0,item_heroic,,
rw_licence_3,Main,CardTicket,1,0,0,,,
rw_licence_4,Main,SpellBook,0,0,0,,,
rw_licence_5,Main,Gacha,0,0,0,item_heroic,,
rw_licence_6,Main,CardTicket,1,0,0,,,
rw_licence_7,Main,SpellBook,0,0,0,,,
rw_licence_8,Main,Gacha,0,0,0,item_heroic,,
rw_licence_9,Main,CardTicket,1,0,0,,,
rw_licence_10,Main,CardTicket,2,0,0,,,
rw_licence_11,Main,SpellBook,0,0,0,,,
rw_licence_12,Main,Gacha,0,0,0,item_heroic,,
rw_licence_13,Main,CardTicket,1,0,0,,,
rw_licence_14,Main,SpellBook,0,0,0,,,
rw_licence_15,Main,Gacha,0,0,0,item_heroic,,
rw_licence_16,Main,CardTicket,1,0,0,,,
rw_licence_17,Main,SpellBook,0,0,0,,,
rw_licence_18,Main,Gacha,0,0,0,item_heroic,,
rw_licence_19,Main,CardTicket,1,0,0,,,
rw_licence_20,Main,CardTicket,2,0,0,,,
rw_licence_21,Main,SpellBook,0,0,0,,,
rw_licence_22,Main,Gacha,0,0,0,item_heroic,,
rw_licence_23,Main,CardTicket,1,0,0,,,
rw_licence_24,Main,SpellBook,0,0,0,,,
rw_licence_25,Main,Gacha,0,0,0,item_heroic,,
rw_licence_26,Main,CardTicket,1,0,0,,,
rw_licence_27,Main,SpellBook,0,0,0,,,
rw_licence_28,Main,Gacha,0,0,0,item_heroic,,
rw_licence_29,Main,CardTicket,1,0,0,,,
rw_licence_30,Main,CardTicket,2,0,0,,,
rw_licence_31,Main,SpellBook,0,0,0,,,
rw_licence_32,Main,Gacha,0,0,0,item_heroic,,
rw_licence_33,Main,CardTicket,1,0,0,,,
rw_licence_34,Main,SpellBook,0,0,0,,,
rw_licence_35,Main,Gacha,0,0,0,item_heroic,,
rw_licence_36,Main,CardTicket,1,0,0,,,
rw_licence_37,Main,SpellBook,0,0,0,,,
rw_licence_38,Main,Gacha,0,0,0,item_heroic,,
rw_licence_39,Main,CardTicket,1,0,0,,,
rw_licence_40,Main,CardTicket,2,0,0,,,
rw_licence_41,Main,SpellBook,0,0,0,,,
rw_licence_42,Main,Gacha,0,0,0,item_heroic,,
rw_licence_43,Main,CardTicket,1,0,0,,,
rw_licence_44,Main,SpellBook,0,0,0,,,
rw_licence_45,Main,Gacha,0,0,0,item_heroic,,
rw_licence_46,Main,CardTicket,1,0,0,,,
rw_licence_47,Main,SpellBook,0,0,0,,,
rw_licence_48,Main,Gacha,0,0,0,item_heroic,,
rw_licence_49,Main,CardTicket,1,0,0,,,
rw_licence_50,Main,CardTicket,2,0,0,,,
rw_licence_51,Main,SpellBook,0,0,0,,,
rw_licence_52,Main,Gacha,0,0,0,item_heroic,,
rw_licence_53,Main,CardTicket,1,0,0,,,
rw_licence_54,Main,SpellBook,0,0,0,,,
rw_licence_55,Main,Gacha,0,0,0,item_heroic,,
rw_licence_56,Main,CardTicket,1,0,0,,,
rw_licence_57,Main,SpellBook,0,0,0,,,
rw_licence_58,Main,Gacha,0,0,0,item_heroic,,
rw_licence_59,Main,CardTicket,1,0,0,,,
rw_licence_60,Main,CardTicket,2,0,0,,,
rw_licence_61,Main,SpellBook,0,0,0,,,
rw_licence_62,Main,Gacha,0,0,0,item_heroic,,
rw_licence_63,Main,CardTicket,1,0,0,,,
rw_licence_64,Main,SpellBook,0,0,0,,,
rw_licence_65,Main,Gacha,0,0,0,item_heroic,,
rw_licence_66,Main,CardTicket,1,0,0,,,
rw_licence_67,Main,SpellBook,0,0,0,,,
rw_licence_68,Main,Gacha,0,0,0,item_heroic,,
rw_licence_69,Main,CardTicket,1,0,0,,,
rw_licence_70,Main,CardTicket,2,0,0,,,
rw_licence_71,Main,SpellBook,0,0,0,,,
rw_licence_72,Main,Gacha,0,0,0,item_heroic,,
rw_licence_73,Main,CardTicket,1,0,0,,,
rw_licence_74,Main,SpellBook,0,0,0,,,
rw_licence_75,Main,Gacha,0,0,0,item_heroic,,
rw_licence_76,Main,CardTicket,1,0,0,,,
rw_licence_77,Main,SpellBook,0,0,0,,,
rw_licence_78,Main,Gacha,0,0,0,item_heroic,,
rw_licence_79,Main,CardTicket,1,0,0,,,
rw_licence_80,Main,CardTicket,2,0,0,,,
rw_licence_81,Main,SpellBook,0,0,0,,,
rw_licence_82,Main,Gacha,0,0,0,item_heroic,,
rw_licence_83,Main,CardTicket,1,0,0,,,
rw_licence_84,Main,SpellBook,0,0,0,,,
rw_licence_85,Main,Gacha,0,0,0,item_heroic,,
rw_licence_86,Main,CardTicket,1,0,0,,,
rw_licence_87,Main,SpellBook,0,0,0,,,
rw_licence_88,Main,Gacha,0,0,0,item_heroic,,
rw_licence_89,Main,CardTicket,1,0,0,,,
rw_licence_90,Main,CardTicket,2,0,0,,,
rw_licence_91,Main,SpellBook,0,0,0,,,
rw_licence_92,Main,Gacha,0,0,0,item_heroic,,
rw_licence_93,Main,CardTicket,1,0,0,,,
rw_licence_94,Main,SpellBook,0,0,0,,,
rw_licence_95,Main,Gacha,0,0,0,item_heroic,,
rw_licence_96,Main,CardTicket,1,0,0,,,
rw_licence_97,Main,SpellBook,0,0,0,,,
rw_licence_98,Main,Gacha,0,0,0,item_heroic,,
rw_licence_99,Main,CardTicket,1,0,0,,,
rw_licence_100,Main,CardTicket,2,0,0,,,
rw_licence_101,Main,SpellBook,0,0,0,,,
rw_licence_102,Main,Gacha,0,0,0,item_epic,,
rw_licence_103,Main,CardTicket,1,0,0,,,
rw_licence_104,Main,SpellBook,0,0,0,,,
rw_licence_105,Main,Gacha,0,0,0,item_epic,,
rw_licence_106,Main,CardTicket,1,0,0,,,
rw_licence_107,Main,SpellBook,0,0,0,,,
rw_licence_108,Main,Gacha,0,0,0,item_epic,,
rw_licence_109,Main,CardTicket,1,0,0,,,
rw_licence_110,Main,CardTicket,2,0,0,,,
rw_licence_111,Main,SpellBook,0,0,0,,,
rw_licence_112,Main,Gacha,0,0,0,item_epic,,
rw_licence_113,Main,CardTicket,1,0,0,,,
rw_licence_114,Main,SpellBook,0,0,0,,,
rw_licence_115,Main,Gacha,0,0,0,item_epic,,
rw_licence_116,Main,CardTicket,1,0,0,,,
rw_licence_117,Main,SpellBook,0,0,0,,,
rw_licence_118,Main,Gacha,0,0,0,item_epic,,
rw_licence_119,Main,CardTicket,1,0,0,,,
rw_licence_120,Main,CardTicket,2,0,0,,,
rw_licence_121,Main,SpellBook,0,0,0,,,
rw_licence_122,Main,Gacha,0,0,0,item_epic,,
rw_licence_123,Main,CardTicket,1,0,0,,,
rw_licence_124,Main,SpellBook,0,0,0,,,
rw_licence_125,Main,Gacha,0,0,0,item_epic,,
rw_licence_126,Main,CardTicket,1,0,0,,,
rw_licence_127,Main,SpellBook,0,0,0,,,
rw_licence_128,Main,Gacha,0,0,0,item_epic,,
rw_licence_129,Main,CardTicket,1,0,0,,,
rw_licence_130,Main,CardTicket,2,0,0,,,
rw_licence_131,Main,SpellBook,0,0,0,,,
rw_licence_132,Main,Gacha,0,0,0,item_epic,,
rw_licence_133,Main,CardTicket,1,0,0,,,
rw_licence_134,Main,SpellBook,0,0,0,,,
rw_licence_135,Main,Gacha,0,0,0,item_epic,,
rw_licence_136,Main,CardTicket,1,0,0,,,
rw_licence_137,Main,SpellBook,0,0,0,,,
rw_licence_138,Main,Gacha,0,0,0,item_epic,,
rw_licence_139,Main,CardTicket,1,0,0,,,
rw_licence_140,Main,CardTicket,2,0,0,,,
rw_licence_141,Main,SpellBook,0,0,0,,,
rw_licence_142,Main,Gacha,0,0,0,item_epic,,
rw_licence_143,Main,CardTicket,1,0,0,,,
rw_licence_144,Main,SpellBook,0,0,0,,,
rw_licence_145,Main,Gacha,0,0,0,item_epic,,
rw_licence_146,Main,CardTicket,1,0,0,,,
rw_licence_147,Main,SpellBook,0,0,0,,,
rw_licence_148,Main,Gacha,0,0,0,item_epic,,
rw_licence_149,Main,CardTicket,1,0,0,,,
rw_licence_150,Main,CardTicket,2,0,0,,,
rw_licence_151,Main,SpellBook,0,0,0,,,
rw_licence_152,Main,Gacha,0,0,0,item_epic,,
rw_licence_153,Main,CardTicket,1,0,0,,,
rw_licence_154,Main,SpellBook,0,0,0,,,
rw_licence_155,Main,Gacha,0,0,0,item_epic,,
rw_licence_156,Main,CardTicket,1,0,0,,,
rw_licence_157,Main,SpellBook,0,0,0,,,
rw_licence_158,Main,Gacha,0,0,0,item_epic,,
rw_licence_159,Main,CardTicket,1,0,0,,,
rw_licence_160,Main,CardTicket,2,0,0,,,
rw_licence_161,Main,SpellBook,0,0,0,,,
rw_licence_162,Main,Gacha,0,0,0,item_epic,,
rw_licence_163,Main,CardTicket,1,0,0,,,
rw_licence_164,Main,SpellBook,0,0,0,,,
rw_licence_165,Main,Gacha,0,0,0,item_epic,,
rw_licence_166,Main,CardTicket,1,0,0,,,
rw_licence_167,Main,SpellBook,0,0,0,,,
rw_licence_168,Main,Gacha,0,0,0,item_epic,,
rw_licence_169,Main,CardTicket,1,0,0,,,
rw_licence_170,Main,CardTicket,2,0,0,,,
rw_licence_171,Main,SpellBook,0,0,0,,,
rw_licence_172,Main,Gacha,0,0,0,item_epic,,
rw_licence_173,Main,CardTicket,1,0,0,,,
rw_licence_174,Main,SpellBook,0,0,0,,,
rw_licence_175,Main,Gacha,0,0,0,item_epic,,
rw_licence_176,Main,CardTicket,1,0,0,,,
rw_licence_177,Main,SpellBook,0,0,0,,,
rw_licence_178,Main,Gacha,0,0,0,item_epic,,
rw_licence_179,Main,CardTicket,1,0,0,,,
rw_licence_180,Main,CardTicket,2,0,0,,,
rw_licence_181,Main,SpellBook,0,0,0,,,
rw_licence_182,Main,Gacha,0,0,0,item_epic,,
rw_licence_183,Main,CardTicket,1,0,0,,,
rw_licence_184,Main,SpellBook,0,0,0,,,
rw_licence_185,Main,Gacha,0,0,0,item_epic,,
rw_licence_186,Main,CardTicket,1,0,0,,,
rw_licence_187,Main,SpellBook,0,0,0,,,
rw_licence_188,Main,Gacha,0,0,0,item_epic,,
rw_licence_189,Main,CardTicket,1,0,0,,,
rw_licence_190,Main,CardTicket,2,0,0,,,
rw_tombstone_of_sage_truth_seed,Main,TruthSeed,0,0,0,,,
rw_dive_rank_2,0,Gem,0,0,0,,,
rw_dive_rank_3,0,Gem,0,0,0,,,
rw_dive_rank_4,0,Gem,0,0,0,,,
rw_dive_rank_5,0,Gem,0,0,0,,,
rw_dive_rank_6,0,Gem,0,0,0,,,
rw_dive_rank_7,0,Gem,0,0,0,,,
rw_dive_rank_8,0,Gem,0,0,0,,,
rw_dive_rank_9,0,Gem,0,0,0,,,
rw_dive_rank_10,0,Gem,0,0,0,,,
rw_dive_rank_11,0,Gem,0,0,0,,,
rw_dive_rank_12,0,Gem,0,0,0,,,
rw_dive_rank_13,0,Gem,0,0,0,,,
rw_dive_rank_14,0,Gem,0,0,0,,,
rw_dive_rank_15,0,Gem,0,0,0,,,
rw_dive_rank_16,0,Gem,0,0,0,,,
rw_dive_rank_17,0,Gem,0,0,0,,,
rw_dive_rank_18,0,Gem,0,0,0,,,
rw_dive_rank_19,0,Gem,0,0,0,,,
rw_dive_rank_20,0,Gem,0,0,0,,,
rw_dive_rank_21,0,Gem,0,0,0,,,
rw_dive_rank_22,0,Gem,0,0,0,,,
rw_dive_rank_23,0,Gem,0,0,0,,,
rw_dive_rank_24,0,Gem,0,0,0,,,
rw_dive_rank_25,0,Gem,0,0,0,,,
rw_dive_rank_26,0,Gem,0,0,0,,,
rw_dive_rank_27,0,Gem,0,0,0,,,
rw_dive_rank_28,0,Gem,0,0,0,,,
rw_dive_rank_29,0,Gem,0,0,0,,,
rw_dive_rank_30,0,Gem,0,0,0,,,
rw_dive_dmg_2,0,Gem,0,0,0,,,
rw_dive_dmg_3,0,Gem,0,0,0,,,
rw_dive_dmg_4,0,Gem,0,0,0,,,
rw_dive_dmg_5,0,Gem,0,0,0,,,
rw_dive_dmg_6,0,Gem,0,0,0,,,
rw_dive_dmg_7,0,Gem,0,0,0,,,
rw_dive_dmg_8,0,Gem,0,0,0,,,
rw_dive_dmg_9,0,Gem,0,0,0,,,
rw_dive_dmg_10,0,Gem,0,0,0,,,
rw_dive_dmg_11,0,Gem,0,0,0,,,
rw_dive_dmg_12,0,Gem,0,0,0,,,
rw_dive_dmg_13,0,Gem,0,0,0,,,
rw_dive_dmg_14,0,Gem,0,0,0,,,
rw_dive_dmg_15,0,Gem,0,0,0,,,
rw_dive_dmg_16,0,Gem,0,0,0,,,
rw_dive_dmg_17,0,Gem,0,0,0,,,
rw_dive_dmg_18,0,Gem,0,0,0,,,
rw_dive_dmg_19,0,Gem,0,0,0,,,
rw_dive_dmg_20,0,Gem,0,0,0,,,
rw_dive_dmg_21,0,Gem,0,0,0,,,
rw_dive_dmg_22,0,Gem,0,0,0,,,
rw_dive_dmg_23,0,Gem,0,0,0,,,
rw_dive_dmg_24,0,Gem,0,0,0,,,
rw_dive_dmg_25,0,Gem,0,0,0,,,
rw_dive_dmg_26,0,Gem,0,0,0,,,
rw_dive_dmg_27,0,Gem,0,0,0,,,
rw_dive_dmg_28,0,Gem,0,0,0,,,
rw_dive_dmg_29,0,Gem,0,0,0,,,
rw_dive_dmg_30,0,Gem,0,0,0,,,
rw_dive_gold_2,0,Gem,0,0,0,,,
rw_dive_gold_3,0,Gem,0,0,0,,,
rw_dive_gold_4,0,Gem,0,0,0,,,
rw_dive_gold_5,0,Gem,0,0,0,,,
rw_dive_gold_6,0,Gem,0,0,0,,,
rw_dive_gold_7,0,Gem,0,0,0,,,
rw_dive_gold_8,0,Gem,0,0,0,,,
rw_dive_gold_9,0,Gem,0,0,0,,,
rw_dive_gold_10,0,Gem,0,0,0,,,
rw_dive_gold_11,0,Gem,0,0,0,,,
rw_dive_gold_12,0,Gem,0,0,0,,,
rw_dive_gold_13,0,Gem,0,0,0,,,
rw_dive_gold_14,0,Gem,0,0,0,,,
rw_dive_gold_15,0,Gem,0,0,0,,,
rw_dive_gold_16,0,Gem,0,0,0,,,
rw_dive_gold_17,0,Gem,0,0,0,,,
rw_dive_gold_18,0,Gem,0,0,0,,,
rw_dive_gold_19,0,Gem,0,0,0,,,
rw_dive_gold_20,0,Gem,0,0,0,,,
rw_dive_gold_21,0,Gem,0,0,0,,,
rw_dive_gold_22,0,Gem,0,0,0,,,
rw_dive_gold_23,0,Gem,0,0,0,,,
rw_dive_gold_24,0,Gem,0,0,0,,,
rw_dive_gold_25,0,Gem,0,0,0,,,
rw_dive_gold_26,0,Gem,0,0,0,,,
rw_dive_gold_27,0,Gem,0,0,0,,,
rw_dive_gold_28,0,Gem,0,0,0,,,
rw_dive_gold_29,0,Gem,0,0,0,,,
rw_dive_gold_30,0,Gem,0,0,0,,,
rw_dive_power_2,0,Gem,0,0,0,,,
rw_dive_power_3,0,Gem,0,0,0,,,
rw_dive_power_4,0,Gem,0,0,0,,,
rw_dive_power_5,0,Gem,0,0,0,,,
rw_dive_power_6,0,Gem,0,0,0,,,
rw_dive_power_7,0,Gem,0,0,0,,,
rw_dive_power_8,0,Gem,0,0,0,,,
rw_dive_power_9,0,Gem,0,0,0,,,
rw_dive_power_10,0,Gem,0,0,0,,,
rw_dive_power_11,0,Gem,0,0,0,,,
rw_dive_power_12,0,Gem,0,0,0,,,
rw_dive_power_13,0,Gem,0,0,0,,,
rw_dive_power_14,0,Gem,0,0,0,,,
rw_dive_power_15,0,Gem,0,0,0,,,
rw_dive_power_16,0,Gem,0,0,0,,,
rw_dive_power_17,0,Gem,0,0,0,,,
rw_dive_power_18,0,Gem,0,0,0,,,
rw_dive_power_19,0,Gem,0,0,0,,,
rw_dive_power_20,0,Gem,0,0,0,,,
rw_dive_power_21,0,Gem,0,0,0,,,
rw_dive_power_22,0,Gem,0,0,0,,,
rw_dive_power_23,0,Gem,0,0,0,,,
rw_dive_power_24,0,Gem,0,0,0,,,
rw_dive_power_25,0,Gem,0,0,0,,,
rw_dive_power_26,0,Gem,0,0,0,,,
rw_dive_power_27,0,Gem,0,0,0,,,
rw_dive_power_28,0,Gem,0,0,0,,,
rw_dive_power_29,0,Gem,0,0,0,,,
rw_dive_power_30,0,Gem,0,0,0,,,
rw_dive_soul_2,0,Gem,0,0,0,,,
rw_dive_soul_3,0,Gem,0,0,0,,,
rw_dive_soul_4,0,Gem,0,0,0,,,
rw_dive_soul_5,0,Gem,0,0,0,,,
rw_dive_soul_6,0,Gem,0,0,0,,,
rw_dive_soul_7,0,Gem,0,0,0,,,
rw_dive_soul_8,0,Gem,0,0,0,,,
rw_dive_soul_9,0,Gem,0,0,0,,,
rw_dive_soul_10,0,Gem,0,0,0,,,
rw_dive_soul_11,0,Gem,0,0,0,,,
rw_dive_soul_12,0,Gem,0,0,0,,,
rw_dive_soul_13,0,Gem,0,0,0,,,
rw_dive_soul_14,0,Gem,0,0,0,,,
rw_dive_soul_15,0,Gem,0,0,0,,,
rw_dive_soul_16,0,Gem,0,0,0,,,
rw_dive_soul_17,0,Gem,0,0,0,,,
rw_dive_soul_18,0,Gem,0,0,0,,,
rw_dive_soul_19,0,Gem,0,0,0,,,
rw_dive_soul_20,0,Gem,0,0,0,,,
rw_dive_soul_21,0,Gem,0,0,0,,,
rw_dive_soul_22,0,Gem,0,0,0,,,
rw_dive_soul_23,0,Gem,0,0,0,,,
rw_dive_soul_24,0,Gem,0,0,0,,,
rw_dive_soul_25,0,Gem,0,0,0,,,
rw_dive_soul_26,0,Gem,0,0,0,,,
